"id","label","prediction_top","confidence_top","predictions_all","ID","Species"
"ASG000rt5t","count","1","0.8949","{'1': '0.8949', '10': '0.0000', '11-50': '0.0000', '2': '0.0864', '3': '0.0151', '4': '0.0027', '5': '0.0007', '51+': '0.0000', '6': '0.0002', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","17343","cheetah"
"ASG000rt5t","standing","0","0.7934","{'0': '0.7934', '1': '0.2066'}","17343","cheetah"
"ASG000rt5t","resting","1","0.6162","{'0': '0.3838', '1': '0.6162'}","17343","cheetah"
"ASG000rt5t","moving","0","0.7544","{'0': '0.7544', '1': '0.2456'}","17343","cheetah"
"ASG000rt5t","eating","0","0.9570","{'0': '0.9570', '1': '0.0430'}","17343","cheetah"
"ASG000rt5t","interacting","0","0.9958","{'0': '0.9958', '1': '0.0042'}","17343","cheetah"
"ASG000rt5t","babies","0","0.9623","{'0': '0.9623', '1': '0.0377'}","17343","cheetah"
"ASG000rt5u","species","cheetah","0.9961","{'aardvark': '0.0000', 'aardwolf': '0.0000', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0000', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0000', 'cattle': '0.0000', 'cheetah': '0.9961', 'civet': '0.0000', 'dikdik': '0.0000', 'duiker': '0.0000', 'eland': '0.0000', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0000', 'gazellethomsons': '0.0000', 'genet': '0.0000', 'giraffe': '0.0000', 'guineafowl': '0.0000', 'hare': '0.0000', 'hartebeest': '0.0000', 'hippopotamus': '0.0000', 'honeybadger': '0.0000', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0000', 'hyenastriped': '0.0000', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0000', 'koribustard': '0.0000', 'kudu': '0.0000', 'leopard': '0.0019', 'lionfemale': '0.0002', 'lionmale': '0.0001', 'mongoose': '0.0000', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0000', 'porcupine': '0.0000', 'reedbuck': '0.0000', 'reptiles': '0.0000', 'rhinoceros': '0.0000', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0000', 'serval': '0.0017', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0000', 'vulture': '0.0000', 'warthog': '0.0000', 'waterbuck': '0.0000', 'wildcat': '0.0000', 'wilddog': '0.0000', 'wildebeest': '0.0000', 'zebra': '0.0000', 'zorilla': '0.0000'}","17344","cheetah"
"ASG000rt5u","count","1","0.9615","{'1': '0.9615', '10': '0.0000', '11-50': '0.0000', '2': '0.0358', '3': '0.0025', '4': '0.0002', '5': '0.0001', '51+': '0.0000', '6': '0.0000', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","17344","cheetah"
"ASG000rt5u","standing","0","0.8129","{'0': '0.8129', '1': '0.1871'}","17344","cheetah"
"ASG000rt5u","resting","1","0.9699","{'0': '0.0301', '1': '0.9699'}","17344","cheetah"
"ASG000rt5u","moving","0","0.9528","{'0': '0.9528', '1': '0.0472'}","17344","cheetah"
"ASG000rt5u","eating","0","0.9994","{'0': '0.9994', '1': '0.0006'}","17344","cheetah"
"ASG000rt5u","interacting","0","0.9907","{'0': '0.9907', '1': '0.0093'}","17344","cheetah"
"ASG000rt5u","babies","0","0.9874","{'0': '0.9874', '1': '0.0126'}","17344","cheetah"
"ASG000rt5v","species","hyenaspotted","0.2555","{'aardvark': '0.0007', 'aardwolf': '0.0008', 'baboon': '0.0228', 'bat': '0.0000', 'batearedfox': '0.0010', 'buffalo': '0.0012', 'bushbuck': '0.0002', 'bushpig': '0.0001', 'caracal': '0.0010', 'cattle': '0.0001', 'cheetah': '0.1732', 'civet': '0.0002', 'dikdik': '0.0006', 'duiker': '0.0001', 'eland': '0.0007', 'elephant': '0.0073', 'fire': '0.0000', 'gazellegrants': '0.0063', 'gazellethomsons': '0.0660', 'genet': '0.0002', 'giraffe': '0.0047', 'guineafowl': '0.0086', 'hare': '0.0001', 'hartebeest': '0.0024', 'hippopotamus': '0.0001', 'honeybadger': '0.0007', 'human': '0.0015', 'hyenabrown': '0.0000', 'hyenaspotted': '0.2555', 'hyenastriped': '0.0013', 'impala': '0.0003', 'insectspider': '0.0009', 'jackal': '0.0293', 'koribustard': '0.0086', 'kudu': '0.0001', 'leopard': '0.0083', 'lionfemale': '0.0860', 'lionmale': '0.0283', 'mongoose': '0.0031', 'monkeysamango': '0.0001', 'nyala': '0.0000', 'ostrich': '0.0036', 'otherbird': '0.0426', 'porcupine': '0.0003', 'reedbuck': '0.0010', 'reptiles': '0.0006', 'rhinoceros': '0.0008', 'rodents': '0.0002', 'sable': '0.0001', 'secretarybird': '0.0598', 'serval': '0.0159', 'steenbok': '0.0001', 'topi': '0.0005', 'vervetmonkey': '0.0021', 'vulture': '0.0016', 'warthog': '0.1356', 'waterbuck': '0.0003', 'wildcat': '0.0005', 'wilddog': '0.0000', 'wildebeest': '0.0101', 'zebra': '0.0016', 'zorilla': '0.0002'}","17345","cheetah"
"ASG000rt5v","count","1","0.9390","{'1': '0.9390', '10': '0.0000', '11-50': '0.0000', '2': '0.0537', '3': '0.0059', '4': '0.0011', '5': '0.0002', '51+': '0.0000', '6': '0.0001', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","17345","cheetah"
"ASG000rt5v","standing","0","0.6814","{'0': '0.6814', '1': '0.3186'}","17345","cheetah"
"ASG000rt5v","resting","0","0.9682","{'0': '0.9682', '1': '0.0318'}","17345","cheetah"
"ASG000rt5v","moving","1","0.6676","{'0': '0.3324', '1': '0.6676'}","17345","cheetah"
"ASG000rt5v","eating","0","0.9637","{'0': '0.9637', '1': '0.0363'}","17345","cheetah"
"ASG000rt5v","interacting","0","0.9987","{'0': '0.9987', '1': '0.0013'}","17345","cheetah"
"ASG000rt5v","babies","0","0.9957","{'0': '0.9957', '1': '0.0043'}","17345","cheetah"
"ASG000qbad","species","cheetah","0.8586","{'aardvark': '0.0000', 'aardwolf': '0.0001', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0000', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0001', 'cattle': '0.0000', 'cheetah': '0.8586', 'civet': '0.0000', 'dikdik': '0.0000', 'duiker': '0.0000', 'eland': '0.0000', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0000', 'gazellethomsons': '0.0000', 'genet': '0.0000', 'giraffe': '0.0000', 'guineafowl': '0.0000', 'hare': '0.0000', 'hartebeest': '0.0000', 'hippopotamus': '0.0000', 'honeybadger': '0.0000', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0106', 'hyenastriped': '0.0004', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0001', 'koribustard': '0.0000', 'kudu': '0.0000', 'leopard': '0.0239', 'lionfemale': '0.0001', 'lionmale': '0.0000', 'mongoose': '0.0000', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0000', 'porcupine': '0.0000', 'reedbuck': '0.0001', 'reptiles': '0.0000', 'rhinoceros': '0.0000', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0000', 'serval': '0.1057', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0000', 'vulture': '0.0000', 'warthog': '0.0002', 'waterbuck': '0.0000', 'wildcat': '0.0000', 'wilddog': '0.0000', 'wildebeest': '0.0000', 'zebra': '0.0000', 'zorilla': '0.0000'}","17346","cheetah"
"ASG000qbad","count","1","0.9691","{'1': '0.9691', '10': '0.0000', '11-50': '0.0000', '2': '0.0296', '3': '0.0011', '4': '0.0001', '5': '0.0000', '51+': '0.0000', '6': '0.0000', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","17346","cheetah"
"ASG000qbad","standing","1","0.8263","{'0': '0.1737', '1': '0.8263'}","17346","cheetah"
"ASG000qbad","resting","0","0.9968","{'0': '0.9968', '1': '0.0032'}","17346","cheetah"
"ASG000qbad","moving","0","0.7681","{'0': '0.7681', '1': '0.2319'}","17346","cheetah"
"ASG000qbad","eating","0","0.9993","{'0': '0.9993', '1': '0.0007'}","17346","cheetah"
"ASG000qbad","interacting","0","0.9995","{'0': '0.9995', '1': '0.0005'}","17346","cheetah"
"ASG000qbad","babies","0","0.9980","{'0': '0.9980', '1': '0.0020'}","17346","cheetah"
"ASG000rgsu","species","cheetah","0.9525","{'aardvark': '0.0000', 'aardwolf': '0.0000', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0000', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0000', 'cattle': '0.0000', 'cheetah': '0.9525', 'civet': '0.0000', 'dikdik': '0.0000', 'duiker': '0.0000', 'eland': '0.0000', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0000', 'gazellethomsons': '0.0000', 'genet': '0.0000', 'giraffe': '0.0000', 'guineafowl': '0.0000', 'hare': '0.0000', 'hartebeest': '0.0000', 'hippopotamus': '0.0000', 'honeybadger': '0.0000', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0001', 'hyenastriped': '0.0000', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0001', 'koribustard': '0.0003', 'kudu': '0.0000', 'leopard': '0.0204', 'lionfemale': '0.0020', 'lionmale': '0.0001', 'mongoose': '0.0000', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0000', 'porcupine': '0.0000', 'reedbuck': '0.0000', 'reptiles': '0.0000', 'rhinoceros': '0.0000', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0000', 'serval': '0.0223', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0000', 'vulture': '0.0000', 'warthog': '0.0000', 'waterbuck': '0.0000', 'wildcat': '0.0000', 'wilddog': '0.0000', 'wildebeest': '0.0000', 'zebra': '0.0021', 'zorilla': '0.0000'}","17347","cheetah"
"ASG000rgsu","count","1","0.9421","{'1': '0.9421', '10': '0.0000', '11-50': '0.0000', '2': '0.0528', '3': '0.0044', '4': '0.0004', '5': '0.0002', '51+': '0.0000', '6': '0.0000', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","17347","cheetah"
"ASG000rgsu","standing","0","0.6636","{'0': '0.6636', '1': '0.3364'}","17347","cheetah"
"ASG000rgsu","resting","0","0.9311","{'0': '0.9311', '1': '0.0689'}","17347","cheetah"
"ASG000rgsu","moving","1","0.5963","{'0': '0.4037', '1': '0.5963'}","17347","cheetah"
"ASG000rgsu","eating","0","0.9894","{'0': '0.9894', '1': '0.0106'}","17347","cheetah"
"ASG000rgsu","interacting","0","0.9953","{'0': '0.9953', '1': '0.0047'}","17347","cheetah"
"ASG000rgsu","babies","0","0.9886","{'0': '0.9886', '1': '0.0114'}","17347","cheetah"
"ASG000rgy3","species","cheetah","0.5094","{'aardvark': '0.0000', 'aardwolf': '0.0009', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0000', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0003', 'cattle': '0.0000', 'cheetah': '0.5094', 'civet': '0.0003', 'dikdik': '0.0000', 'duiker': '0.0000', 'eland': '0.0000', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0000', 'gazellethomsons': '0.0000', 'genet': '0.0001', 'giraffe': '0.0000', 'guineafowl': '0.0000', 'hare': '0.0000', 'hartebeest': '0.0000', 'hippopotamus': '0.0000', 'honeybadger': '0.0000', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0005', 'hyenastriped': '0.0011', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0008', 'koribustard': '0.0001', 'kudu': '0.0000', 'leopard': '0.4081', 'lionfemale': '0.0002', 'lionmale': '0.0001', 'mongoose': '0.0000', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0000', 'porcupine': '0.0003', 'reedbuck': '0.0000', 'reptiles': '0.0000', 'rhinoceros': '0.0000', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0000', 'serval': '0.0775', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0000', 'vulture': '0.0000', 'warthog': '0.0000', 'waterbuck': '0.0000', 'wildcat': '0.0001', 'wilddog': '0.0000', 'wildebeest': '0.0000', 'zebra': '0.0002', 'zorilla': '0.0000'}","17348","cheetah"
"ASG000rgy3","count","1","0.9722","{'1': '0.9722', '10': '0.0000', '11-50': '0.0000', '2': '0.0267', '3': '0.0010', '4': '0.0000', '5': '0.0000', '51+': '0.0000', '6': '0.0000', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","17348","cheetah"
"ASG000rgy3","standing","0","0.9923","{'0': '0.9923', '1': '0.0077'}","17348","cheetah"
"ASG000rgy3","resting","0","0.9999","{'0': '0.9999', '1': '0.0001'}","17348","cheetah"
"ASG000rgy3","moving","1","0.9974","{'0': '0.0026', '1': '0.9974'}","17348","cheetah"
"ASG000rgy3","eating","0","0.9985","{'0': '0.9985', '1': '0.0015'}","17348","cheetah"
"ASG000rgy3","interacting","0","0.9999","{'0': '0.9999', '1': '0.0001'}","17348","cheetah"
"ASG000rgy3","babies","0","0.9990","{'0': '0.9990', '1': '0.0010'}","17348","cheetah"
"ASG000olat","species","gazellethomsons","0.6726","{'aardvark': '0.0002', 'aardwolf': '0.0004', 'baboon': '0.0112', 'bat': '0.0000', 'batearedfox': '0.0004', 'buffalo': '0.0060', 'bushbuck': '0.0007', 'bushpig': '0.0001', 'caracal': '0.0007', 'cattle': '0.0002', 'cheetah': '0.0340', 'civet': '0.0001', 'dikdik': '0.0020', 'duiker': '0.0001', 'eland': '0.0033', 'elephant': '0.0021', 'fire': '0.0000', 'gazellegrants': '0.0188', 'gazellethomsons': '0.6726', 'genet': '0.0001', 'giraffe': '0.0017', 'guineafowl': '0.0006', 'hare': '0.0000', 'hartebeest': '0.0034', 'hippopotamus': '0.0004', 'honeybadger': '0.0003', 'human': '0.0045', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0868', 'hyenastriped': '0.0014', 'impala': '0.0051', 'insectspider': '0.0011', 'jackal': '0.0028', 'koribustard': '0.0013', 'kudu': '0.0001', 'leopard': '0.0017', 'lionfemale': '0.0234', 'lionmale': '0.0060', 'mongoose': '0.0003', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0007', 'otherbird': '0.0164', 'porcupine': '0.0002', 'reedbuck': '0.0057', 'reptiles': '0.0002', 'rhinoceros': '0.0007', 'rodents': '0.0001', 'sable': '0.0004', 'secretarybird': '0.0063', 'serval': '0.0067', 'steenbok': '0.0001', 'topi': '0.0014', 'vervetmonkey': '0.0006', 'vulture': '0.0006', 'warthog': '0.0205', 'waterbuck': '0.0014', 'wildcat': '0.0003', 'wilddog': '0.0000', 'wildebeest': '0.0158', 'zebra': '0.0276', 'zorilla': '0.0001'}","17349","cheetah"
"ASG000olat","count","1","0.9678","{'1': '0.9678', '10': '0.0001', '11-50': '0.0002', '2': '0.0275', '3': '0.0027', '4': '0.0008', '5': '0.0003', '51+': '0.0000', '6': '0.0003', '7': '0.0001', '8': '0.0001', '9': '0.0000'}","17349","cheetah"
"ASG000olat","standing","1","0.7996","{'0': '0.2004', '1': '0.7996'}","17349","cheetah"
"ASG000olat","resting","0","0.9906","{'0': '0.9906', '1': '0.0094'}","17349","cheetah"
"ASG000olat","moving","0","0.8065","{'0': '0.8065', '1': '0.1935'}","17349","cheetah"
"ASG000olat","eating","0","0.9728","{'0': '0.9728', '1': '0.0273'}","17349","cheetah"
"ASG000olat","interacting","0","0.9985","{'0': '0.9985', '1': '0.0015'}","17349","cheetah"
"ASG000olat","babies","0","0.9956","{'0': '0.9956', '1': '0.0044'}","17349","cheetah"
"ASG000olau","species","serval","0.4166","{'aardvark': '0.0000', 'aardwolf': '0.0012', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0004', 'buffalo': '0.0004', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0025', 'cattle': '0.0000', 'cheetah': '0.3426', 'civet': '0.0001', 'dikdik': '0.0006', 'duiker': '0.0000', 'eland': '0.0003', 'elephant': '0.0040', 'fire': '0.0000', 'gazellegrants': '0.0008', 'gazellethomsons': '0.0011', 'genet': '0.0002', 'giraffe': '0.0016', 'guineafowl': '0.0000', 'hare': '0.0000', 'hartebeest': '0.0011', 'hippopotamus': '0.0000', 'honeybadger': '0.0004', 'human': '0.0009', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0278', 'hyenastriped': '0.0042', 'impala': '0.0002', 'insectspider': '0.0000', 'jackal': '0.0253', 'koribustard': '0.0010', 'kudu': '0.0000', 'leopard': '0.0240', 'lionfemale': '0.0847', 'lionmale': '0.0149', 'mongoose': '0.0002', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0001', 'otherbird': '0.0026', 'porcupine': '0.0002', 'reedbuck': '0.0033', 'reptiles': '0.0005', 'rhinoceros': '0.0001', 'rodents': '0.0002', 'sable': '0.0000', 'secretarybird': '0.0003', 'serval': '0.4166', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0000', 'vulture': '0.0007', 'warthog': '0.0259', 'waterbuck': '0.0000', 'wildcat': '0.0010', 'wilddog': '0.0000', 'wildebeest': '0.0067', 'zebra': '0.0007', 'zorilla': '0.0001'}","17350","cheetah"
"ASG000olau","count","1","0.9842","{'1': '0.9842', '10': '0.0000', '11-50': '0.0000', '2': '0.0143', '3': '0.0013', '4': '0.0002', '5': '0.0000', '51+': '0.0000', '6': '0.0000', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","17350","cheetah"
"ASG000olau","standing","0","0.5345","{'0': '0.5345', '1': '0.4655'}","17350","cheetah"
"ASG000olau","resting","0","0.9153","{'0': '0.9153', '1': '0.0847'}","17350","cheetah"
"ASG000olau","moving","0","0.5877","{'0': '0.5877', '1': '0.4123'}","17350","cheetah"
"ASG000olau","eating","0","0.9961","{'0': '0.9961', '1': '0.0039'}","17350","cheetah"
"ASG000olau","interacting","0","0.9977","{'0': '0.9977', '1': '0.0023'}","17350","cheetah"
"ASG000olau","babies","0","0.9962","{'0': '0.9962', '1': '0.0038'}","17350","cheetah"
"ASG000olav","species","hyenaspotted","0.4162","{'aardvark': '0.0001', 'aardwolf': '0.0007', 'baboon': '0.0007', 'bat': '0.0000', 'batearedfox': '0.0002', 'buffalo': '0.0086', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0005', 'cattle': '0.0001', 'cheetah': '0.0916', 'civet': '0.0000', 'dikdik': '0.0001', 'duiker': '0.0000', 'eland': '0.0004', 'elephant': '0.0008', 'fire': '0.0000', 'gazellegrants': '0.0002', 'gazellethomsons': '0.0011', 'genet': '0.0000', 'giraffe': '0.0001', 'guineafowl': '0.0000', 'hare': '0.0000', 'hartebeest': '0.0004', 'hippopotamus': '0.0000', 'honeybadger': '0.0002', 'human': '0.0002', 'hyenabrown': '0.0000', 'hyenaspotted': '0.4162', 'hyenastriped': '0.0058', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0027', 'koribustard': '0.0001', 'kudu': '0.0000', 'leopard': '0.0038', 'lionfemale': '0.0347', 'lionmale': '0.0625', 'mongoose': '0.0000', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0007', 'porcupine': '0.0002', 'reedbuck': '0.0008', 'reptiles': '0.0002', 'rhinoceros': '0.0001', 'rodents': '0.0000', 'sable': '0.0001', 'secretarybird': '0.0001', 'serval': '0.0182', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0000', 'vulture': '0.0004', 'warthog': '0.2420', 'waterbuck': '0.0002', 'wildcat': '0.0001', 'wilddog': '0.0000', 'wildebeest': '0.1043', 'zebra': '0.0003', 'zorilla': '0.0000'}","17351","cheetah"
"ASG000olav","count","1","0.9659","{'1': '0.9659', '10': '0.0000', '11-50': '0.0001', '2': '0.0307', '3': '0.0025', '4': '0.0005', '5': '0.0001', '51+': '0.0000', '6': '0.0001', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","17351","cheetah"
"ASG000olav","standing","0","0.6755","{'0': '0.6755', '1': '0.3245'}","17351","cheetah"
"ASG000olav","resting","0","0.6596","{'0': '0.6596', '1': '0.3404'}","17351","cheetah"
"ASG000olav","moving","0","0.9038","{'0': '0.9038', '1': '0.0962'}","17351","cheetah"
"ASG000olav","eating","0","0.9885","{'0': '0.9885', '1': '0.0115'}","17351","cheetah"
"ASG000olav","interacting","0","0.9972","{'0': '0.9972', '1': '0.0028'}","17351","cheetah"
"ASG000olav","babies","0","0.9887","{'0': '0.9887', '1': '0.0113'}","17351","cheetah"
"ASG000olay","species","cheetah","0.9008","{'aardvark': '0.0000', 'aardwolf': '0.0000', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0000', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0000', 'cattle': '0.0000', 'cheetah': '0.9008', 'civet': '0.0000', 'dikdik': '0.0000', 'duiker': '0.0000', 'eland': '0.0000', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0000', 'gazellethomsons': '0.0000', 'genet': '0.0000', 'giraffe': '0.0000', 'guineafowl': '0.0000', 'hare': '0.0000', 'hartebeest': '0.0000', 'hippopotamus': '0.0000', 'honeybadger': '0.0000', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0000', 'hyenastriped': '0.0000', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0000', 'koribustard': '0.0000', 'kudu': '0.0000', 'leopard': '0.0535', 'lionfemale': '0.0000', 'lionmale': '0.0000', 'mongoose': '0.0000', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0000', 'porcupine': '0.0000', 'reedbuck': '0.0000', 'reptiles': '0.0000', 'rhinoceros': '0.0000', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0000', 'serval': '0.0456', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0000', 'vulture': '0.0000', 'warthog': '0.0000', 'waterbuck': '0.0000', 'wildcat': '0.0000', 'wilddog': '0.0000', 'wildebeest': '0.0000', 'zebra': '0.0000', 'zorilla': '0.0000'}","17352","cheetah"
"ASG000olay","count","1","0.9683","{'1': '0.9683', '10': '0.0000', '11-50': '0.0000', '2': '0.0304', '3': '0.0011', '4': '0.0001', '5': '0.0000', '51+': '0.0000', '6': '0.0000', '7': '0.0000', '8': '0.0000', '9': '0.0000'}","17352","cheetah"
"ASG000olay","standing","0","0.8716","{'0': '0.8716', '1': '0.1284'}","17352","cheetah"
"ASG000olay","resting","0","0.9990","{'0': '0.9990', '1': '0.0010'}","17352","cheetah"
"ASG000olay","moving","1","0.9242","{'0': '0.0758', '1': '0.9242'}","17352","cheetah"
"ASG000olay","eating","0","0.9994","{'0': '0.9994', '1': '0.0006'}","17352","cheetah"
"ASG000olay","interacting","0","0.9999","{'0': '0.9999', '1': '0.0001'}","17352","cheetah"
"ASG000olay","babies","0","0.9993","{'0': '0.9993', '1': '0.0007'}","17352","cheetah"
"ASG000olaz","species","cheetah","0.5724","{'aardvark': '0.0000', 'aardwolf': '0.0001', 'baboon': '0.0000', 'bat': '0.0000', 'batearedfox': '0.0000', 'buffalo': '0.0000', 'bushbuck': '0.0000', 'bushpig': '0.0000', 'caracal': '0.0001', 'cattle': '0.0000', 'cheetah': '0.5724', 'civet': '0.0000', 'dikdik': '0.0000', 'duiker': '0.0000', 'eland': '0.0000', 'elephant': '0.0000', 'fire': '0.0000', 'gazellegrants': '0.0000', 'gazellethomsons': '0.0000', 'genet': '0.0000', 'giraffe': '0.0000', 'guineafowl': '0.0000', 'hare': '0.0000', 'hartebeest': '0.0000', 'hippopotamus': '0.0000', 'honeybadger': '0.0000', 'human': '0.0000', 'hyenabrown': '0.0000', 'hyenaspotted': '0.0003', 'hyenastriped': '0.0001', 'impala': '0.0000', 'insectspider': '0.0000', 'jackal': '0.0007', 'koribustard': '0.0000', 'kudu': '0.0000', 'leopard': '0.1009', 'lionfemale': '0.0000', 'lionmale': '0.0000', 'mongoose': '0.0000', 'monkeysamango': '0.0000', 'nyala': '0.0000', 'ostrich': '0.0000', 'otherbird': '0.0001', 'porcupine': '0.0000', 'reedbuck': '0.0000', 'reptiles': '0.0000', 'rhinoceros': '0.0000', 'rodents': '0.0000', 'sable': '0.0000', 'secretarybird': '0.0000', 'serval': '0.3252', 'steenbok': '0.0000', 'topi': '0.0000', 'vervetmonkey': '0.0000', 'vulture': '0.0000', 'warthog': '0.0000', 'waterbuck': '0.0000', 'wildcat': '0.0000', 'wilddog': '0.0000', 'wildebeest': '0.0000', 'zebra': '0.0000', 'zorilla': '0.0000'}","17353","cheetah"
